Set Number,Number of Features,Features,KMeans Silhouette Score,KMeans Davies-Bouldin Index,KMeans Calinski-Harabasz Score,KMeans Prediction Accuracy,DBSCAN Silhouette Score,DBSCAN Davies-Bouldin Index,DBSCAN Prediction Accuracy,Best eps,Best min_samples
114,4,"['OCC_MONTH_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.3241968240991678,1.0821494008654349,2370.66043478634,32.41968240991678,0.5049270911510975,0.7632477861966441,50.49270911510975,2.0,3
115,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.27252820156805174,1.2319542528073626,2001.0955475901535,27.252820156805175,0.3245557801761504,1.295857282180592,32.45557801761504,1.3,3
116,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.2646452506533127,1.2430696595155855,1939.51561082522,26.46452506533127,0.31542907921998065,1.31894988414289,31.542907921998065,1.2,3
117,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.2664970457991233,1.2433175494810258,1947.1130234201796,26.64970457991233,0.3170294910434952,1.3208546898640745,31.70294910434952,1.1,3
118,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.32385358788994184,1.2287974803223372,2577.529848377749,32.38535878899418,0.31793713021443737,1.3594645587004606,31.793713021443736,0.8,3
119,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.30057656752756284,1.1968488212071944,1879.9036845453413,30.057656752756284,0.27471315047123673,1.505765810289261,27.471315047123674,1.3,3
120,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.2464259492397736,1.45006631202196,1561.914233915807,24.64259492397736,0.26427479926565256,1.5302063391566474,26.427479926565255,1.3,8
121,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.2526115099665249,1.5432679493369643,1611.0255088680196,25.261150996652493,0.2730214703013075,1.382116052370307,27.30214703013075,1.1,3
122,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.3186481428582159,1.0353507862573794,2984.1804413939276,31.86481428582159,0.5071630039784065,0.6395645953295336,50.716300397840655,0.7,3
123,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.24963295681441564,1.332378124842485,1801.000899569574,24.963295681441565,0.45074158083988897,0.799662377712779,45.0741580839889,1.6,3
124,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.2912365577693551,1.1837759332053814,1885.9519753033915,29.123655776935507,0.4496336383044661,0.8071542920800101,44.96336383044661,1.9,3
125,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.2949154416185093,1.1883172420491213,1886.4304848402385,29.49154416185093,0.4522074009714838,0.8126245469920119,45.22074009714838,2.0,3
126,4,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.32170017667058504,1.0295339216161972,3044.964668808731,32.1700176670585,0.5124816759303049,0.6329870468116182,51.248167593030495,0.5,3
127,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2931030011232534,1.166533002654563,1957.2579918861902,29.310300112325336,0.4556517302775988,0.7918971559301741,45.56517302775988,1.6,3
128,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.24727259657514225,1.315362478706632,1828.456072598517,24.727259657514225,0.45451883282741107,0.7993214511635353,45.45188328274111,1.9,3
129,5,"['OCC_MONTH_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.2967674168118628,1.1822622467651505,1914.4843465994377,29.67674168118628,0.45703618604502866,0.804734910677289,45.703618604502864,2.0,3
130,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.3200940217875678,1.1452060204968144,1969.5533204047217,32.00940217875678,0.3627085284512671,1.1759362567105265,36.27085284512671,0.8,3
131,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.30968407151277494,1.17038266100704,1909.5370521217578,30.968407151277493,0.3281133954834357,1.3257731109106585,32.81133954834357,0.8,3
132,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.28532391396966217,1.4531706532844162,1519.6724877583983,28.53239139696622,0.31530038520431863,1.3691792154917959,31.530038520431862,0.8,3
133,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.4143399030344616,0.9331078194418339,2851.115739927823,41.43399030344616,0.4995081498757596,0.7790692383453549,49.95081498757596,1.8,3
134,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.4114045637938838,0.9546855791701827,2783.607769397125,41.14045637938838,0.4974383693725426,0.7854063453140087,49.74383693725426,1.9,3
135,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.41258801517079147,0.9516515665133635,2776.0238579659363,41.25880151707915,0.5001516206200004,0.7912082589668464,50.01516206200004,2.0,3
136,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.32198104883344447,1.3098440098822848,1607.2231368746184,32.19810488334445,0.505136684374679,0.7705676913784764,50.5136684374679,1.8,3
137,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.309931636515686,1.1345642264228422,1706.0048761652506,30.9931636515686,0.5030312203776297,0.7768495826245332,50.30312203776297,1.9,3
138,4,"['DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.3453422833461784,1.0378937039752907,2380.6291038773734,34.534228334617836,0.5056665021486724,0.7825866439013397,50.56665021486724,2.0,3
139,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.32639806474520594,1.1012853458867222,2276.90884103645,32.6398064745206,0.2938747039759014,1.3988212853594173,29.38747039759014,1.3,3
140,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.31800201246377335,1.1146272943374034,2206.2023368982514,31.800201246377334,0.29822434357555616,1.4101227584179967,29.822434357555615,1.2,3
141,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.32001105593792517,1.1099012048014114,2214.395409653144,32.001105593792516,0.308144291974739,1.4051069221545793,30.814429197473903,1.1,3
142,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.31864407767099906,1.0614608777990486,2386.9785271730925,31.864407767099905,0.36183042829210255,1.2218794294831599,36.18304282921025,0.8,3
143,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.2598098846861643,1.4813246274161156,1608.5291704235758,25.980988468616427,0.3130860202187253,0.9847868542133037,31.308602021872527,0.6,7
144,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.24718434613115697,1.6099559415295794,1378.5532046581689,24.718434613115697,0.3196416711016982,0.9510959248330006,31.96416711016982,0.6,4
145,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.294966237914448,1.2153451838397393,1827.6826275381752,29.496623791444797,0.3176566287817131,1.2812504103229427,31.76566287817131,1.1,3
146,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.38017723755974514,0.9107874945242735,3422.450271958213,38.017723755974515,0.5077075609705093,0.6650974835468161,50.77075609705093,1.8,3
147,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.29132694717030205,1.1947014240376923,1929.3261571874036,29.132694717030205,0.4508371303608928,0.8158410680423548,45.08371303608928,1.8,3
148,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.2904972867588328,1.1867152630589728,1993.6664267130975,29.04972867588328,0.44957750236869504,0.8212619776219965,44.9577502368695,1.9,3
149,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.29192154961545785,1.1731840080640688,1992.9376008895633,29.192154961545786,0.45216817439982177,0.8274532628992913,45.21681743998218,2.0,3
150,4,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.38324932171160453,0.9038231429335515,3494.9243397023315,38.324932171160455,0.5130842109871554,0.6583268888420574,51.30842109871554,1.8,3
151,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2962943942621406,1.1932931671250424,2024.7997056926508,29.62943942621406,0.45577630454869156,0.8079489093106484,45.57763045486916,1.8,3
152,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.25054542116824957,1.2800280383595246,1794.7714402101083,25.05454211682496,0.454487708363137,0.8133235401188913,45.4487708363137,1.9,3
153,5,"['DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.29675694067486247,1.2021890270512536,1915.284390653739,29.675694067486248,0.45702097497739524,0.8194620782846433,45.70209749773952,2.0,3
154,4,"['OCC_YEAR', 'OCC_DAY', 'Division_Freq', 'LOCATION_Freq']",0.26327013684534445,1.279179801811098,1690.9872013265497,26.327013684534446,0.32041773817764674,1.2765883415682011,32.04177381776467,1.3,3
155,4,"['OCC_YEAR', 'OCC_DAY', 'Division_Freq', 'PREMISES_Freq']",0.24007408688238394,1.3453299547942685,1580.382666376634,24.007408688238392,0.30741681096428314,1.3022616681251473,30.741681096428312,1.2,3
156,4,"['OCC_YEAR', 'OCC_DAY', 'Division_Freq', 'Loca_Premi_Freq']",0.20902788633844752,1.3869107118606552,1308.0001249009092,20.90278863384475,0.31079185039301094,1.3020660748543598,31.079185039301095,1.1,3
157,4,"['OCC_YEAR', 'OCC_DAY', 'HOOD_Freq', 'LOCATION_Freq']",0.32097356591601367,1.0932618272699206,2218.862471382752,32.09735659160137,0.4941339098063424,0.8776225301611437,49.41339098063424,1.6,3
158,4,"['OCC_YEAR', 'OCC_DAY', 'HOOD_Freq', 'PREMISES_Freq']",0.30493069909367393,1.1443749189296046,2146.2334477203494,30.493069909367392,0.49228900505574913,0.881282476146968,49.22890050557491,1.9,3
159,4,"['OCC_YEAR', 'OCC_DAY', 'HOOD_Freq', 'Loca_Premi_Freq']",0.3323730428088282,1.094344568836247,2201.0231227238464,33.23730428088282,0.49522336731584976,0.8853441227819018,49.52233673158498,2.0,3
160,4,"['OCC_YEAR', 'OCC_DAY', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.31104078715646627,1.1118604468949187,2238.0755757138113,31.104078715646626,0.5000484749633758,0.8674379020992726,50.004847496337575,1.6,3
161,4,"['OCC_YEAR', 'OCC_DAY', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.2797024951911118,1.1930401643968014,1587.5324252112664,27.970249519111178,0.49816507815145433,0.8710581945325554,49.816507815145435,1.9,3
162,4,"['OCC_YEAR', 'OCC_DAY', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.2814842581393009,1.1883039230993528,1593.9713395997758,28.14842581393009,0.5010187573203837,0.8750548457734485,50.10187573203837,2.0,3
163,4,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.2376781485811461,1.3485453337870643,1549.948157564711,23.767814858114612,0.32229256810033824,1.2832939635193654,32.229256810033824,1.3,3
164,4,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.24317037884866877,1.3526502229784063,1579.1385091458776,24.317037884866878,0.31354248934411894,1.3083930827014418,31.354248934411892,1.2,3
165,4,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.2124615632016624,1.359146902315859,1339.857473716578,21.24615632016624,0.31499731636959677,1.3081180714788803,31.499731636959677,1.1,3
167,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.21173856878982755,1.4644518971511151,1230.1624421481406,21.173856878982754,0.2692299428413738,1.49685913169622,26.92299428413738,1.3,3
168,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.17846446740654678,1.813433854082303,995.2504990805302,17.846446740654677,0.25878840573507556,1.5230558562924303,25.878840573507556,1.2,8
169,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.19612973084932914,1.5927133592110891,1093.134192255793,19.612973084932914,0.2604635480792611,1.5247378926227704,26.046354807926107,1.2,8
170,4,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'HOOD_Freq']",0.2748486072445585,1.1823569950844333,2153.057054007536,27.48486072445585,0.4904698197234189,0.7718004013890812,49.04698197234189,0.7,3
171,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.20457663083395258,1.5090727960006332,1111.3458192945186,20.457663083395257,0.43568920082041696,0.9224738826680418,43.56892008204169,1.6,3
172,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.19098580949906502,1.6328118762290158,1055.4624405757484,19.098580949906502,0.43488686722977615,0.9263775423394084,43.48868672297762,1.9,3
173,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.20176500232694106,1.5167756943981707,1088.7219888619197,20.176500232694107,0.43767000347469825,0.9315730641189657,43.767000347469825,2.0,3
174,4,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.28028133115864784,1.1500759533042146,2207.9773778651784,28.028133115864783,0.49606283797008643,0.7633283553065682,49.60628379700864,0.7,3
175,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2043050045061621,1.564170494950514,1135.326467410491,20.43050045061621,0.44089527070742257,0.9127899347077392,44.08952707074226,1.6,3
176,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.20393002428770143,1.4468563987532221,1366.4162060132223,20.393002428770142,0.44007064346838054,0.9166582111092302,44.00706434683806,1.9,3
177,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.25865786345402697,1.3458053766618716,1513.4526485700255,25.865786345402697,0.4427931152790067,0.9218026911155337,44.279311527900674,2.0,3
179,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.21740459404391335,1.5048727349777582,1350.1544317589758,21.740459404391334,0.2729305940580025,1.4935684821596855,27.293059405800253,1.4,8
180,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.21334936179160546,1.5128234934985212,1316.7509723994704,21.334936179160547,0.264146882468812,1.5198064158076852,26.4146882468812,1.4,13
181,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.21475734523282064,1.515158012589579,1319.9927077118884,21.475734523282064,0.26502615826344866,1.521190026426389,26.502615826344865,1.4,13
182,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.2445729772367678,1.4598233705164925,1562.3675656124888,24.45729772367678,0.2563841293331168,1.605661026140713,25.638412933311677,0.8,3
183,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.20246779453645025,1.704740869556914,1149.4295431950736,20.246779453645026,0.23609058990079834,1.6778255487349532,23.609058990079834,1.4,3
184,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.231277700961105,1.4587120278200878,1289.3750023178998,23.1277700961105,0.22643577301004175,1.7053462583880734,22.643577301004175,1.5,13
185,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.23632959950078228,1.4287208225910302,1307.4014187346602,23.632959950078227,0.22765350269077064,1.708286690494451,22.765350269077064,1.4,3
186,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.251957632883374,1.3140642514492518,1847.1831253330956,25.195763288337403,0.44485430218066213,0.8104099190833712,44.48543021806621,0.8,3
187,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.21740407927562472,1.481053725631773,1360.6965994566685,21.740407927562472,0.4015075671343687,0.9441737281035135,40.15075671343687,1.6,3
188,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.20573185851830128,1.540433368166162,1322.5698851757138,20.57318585183013,0.40103634549305484,0.9476451905467318,40.10363454930548,1.9,3
189,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.19391008745920718,1.6056259601566198,1283.8005321592416,19.39100874592072,0.40360497365478776,0.9532535417035156,40.36049736547878,2.0,3
190,5,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.23875658131084004,1.3634855674687532,1814.2969942756001,23.875658131084005,0.44978652718338713,0.8025567832100909,44.978652718338715,0.8,3
191,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.21891797953819342,1.4730185357723187,1378.2628028136078,21.891797953819342,0.4061014819798442,0.9353053795165891,40.61014819798442,1.6,3
192,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.20681766983586264,1.5358558145068668,1339.4684962295712,20.681766983586265,0.40561286270669467,0.9387459266744913,40.56128627066947,1.9,3
193,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.20757558575863733,1.5269127249461463,1337.573059124869,20.757558575863733,0.4081326777951884,0.9443120050302624,40.81326777951884,2.0,3
194,4,"['OCC_YEAR', 'OCC_DOY', 'Division_Freq', 'LOCATION_Freq']",0.2571479565094465,1.2919823173010367,1670.5250691424533,25.714795650944648,0.31914531716613886,1.2761349774952373,31.914531716613887,1.3,3
195,4,"['OCC_YEAR', 'OCC_DOY', 'Division_Freq', 'PREMISES_Freq']",0.24101827637093212,1.3309040309002644,1553.1666510389941,24.101827637093212,0.30634018540515867,1.300850646561171,30.634018540515868,1.2,3
196,4,"['OCC_YEAR', 'OCC_DOY', 'Division_Freq', 'Loca_Premi_Freq']",0.25692544678515294,1.3019133482985221,1641.5819924317168,25.692544678515294,0.30972140538668896,1.3012508049311482,30.972140538668896,1.1,3
197,4,"['OCC_YEAR', 'OCC_DOY', 'HOOD_Freq', 'LOCATION_Freq']",0.320057212745595,1.0986934148926641,2247.044591504251,32.0057212745595,0.49345544741750946,0.87812187744434,49.34554474175095,1.6,3
198,4,"['OCC_YEAR', 'OCC_DOY', 'HOOD_Freq', 'PREMISES_Freq']",0.28914044044090936,1.1944188499347108,1633.751423519039,28.914044044090936,0.4916828592131472,0.8820041159996417,49.16828592131472,1.9,3
199,4,"['OCC_YEAR', 'OCC_DOY', 'HOOD_Freq', 'Loca_Premi_Freq']",0.33187963279377036,1.0968959579127264,2200.8521896376305,33.18796327937704,0.49465996994768013,0.8855390438699136,49.46599699476801,2.0,3
200,4,"['OCC_YEAR', 'OCC_DOY', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.33522913688758427,1.0692814542782652,2301.0516331372055,33.52291368875843,0.49936206375611986,0.867965321667777,49.93620637561199,1.6,3
201,4,"['OCC_YEAR', 'OCC_DOY', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.2915930241142543,1.1912562580662263,1633.7731651217453,29.15930241142543,0.4975534968399369,0.8718063740861841,49.755349683993686,1.9,3
202,4,"['OCC_YEAR', 'OCC_DOY', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.3204276387357277,1.1088647356144765,2230.277017113971,32.042763873572774,0.5004494626272299,0.8752850593014667,50.04494626272299,2.0,3
203,4,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.25736843360820916,1.2759253558175003,1676.3991303283233,25.736843360820917,0.32105595926663566,1.2846111359862196,32.10559592666357,1.3,13
204,4,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.2159947602761014,1.3554994071698632,1371.15208894416,21.59947602761014,0.3125462066529907,1.3083787432363303,31.254620665299072,1.2,3
205,4,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.2526770412708145,1.2988785239101344,1635.2495162961807,25.267704127081448,0.3139918040437681,1.309045039627485,31.399180404376807,1.1,3
207,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.23945063552715057,1.4951908615715848,1308.598848821412,23.945063552715055,0.26820047172923495,1.497005754970873,26.820047172923495,1.3,3
208,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.22028134481441233,1.501412859446198,1231.415703129029,22.028134481441235,0.2579168172542519,1.522356383523255,25.791681725425192,1.4,8
209,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.23395920182717217,1.496063930553536,1270.82040348469,23.395920182717216,0.25958365649452136,1.5246442117333698,25.958365649452137,1.2,8
210,4,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'HOOD_Freq']",0.28934830789392424,1.1311148873763586,2231.2715946411563,28.934830789392425,0.48998960698889427,0.771122929163359,48.99896069888943,0.7,3
211,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.24533506993322862,1.359941855434065,1521.33974876715,24.533506993322863,0.4351599931957834,0.9225311591178755,43.51599931957834,1.6,3
212,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.25508725203941635,1.354719851493808,1493.7168076994221,25.508725203941633,0.43440603135650435,0.9266753383699705,43.440603135650434,1.9,3
213,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.24481557995377207,1.386165107399782,1483.7747974134681,24.481557995377205,0.43722320251819496,0.9313856992470185,43.7223202518195,2.0,3
214,4,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.2779071589444207,1.1782922397394862,2195.8749660826743,27.79071589444207,0.49556771380412246,0.7626865974319812,49.55677138041224,0.6,3
215,5,"['OCC_YEAR', 'OCC_DOY', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.22785862591887038,1.412447284871157,1454.0055538912256,22.78586259188704,0.4403540310867832,0.912870426243826,44.035403108678324,1.6,3
